verb,noun,item,n_kwics,coll_freq,logDice,usage,noun_concreteness,noun_synset_len,verb_synset_len,snd3,snd10,snd25,snd50,queried_by_verb,queried_by_noun,n_nouns_for_verb,n_verbs_for_noun
beat,kid,beat kid,100,2610,4.38,beat their kids,4.56,5,23,142.79,214.98,258.8,288.66,1,0,78,11
beat,length,beat length,100,2003,4.65,beaten a length,4.07,5,23,160.55,254.54,305.71,335.78,1,0,78,2
beat,level,beat level,100,5251,4.6,beat the level,2.86,8,23,233.88,337.78,381.3,409.81,1,0,78,12
beat,man,beat man,100,15814,5.82,beat his man,4.79,11,23,192.73,336.5,412.7,455.21,1,0,78,37
beat,market,beat market,100,6434,5.53,to beat the market,4.7,5,23,166.28,245.6,289.22,311.24,1,0,78,22
beat,mother,beat mother,100,1903,4.36,beat his mother,4.6,5,23,162.74,310.26,406.93,475.05,1,0,78,3
beat,number,beat number,100,3381,3.15,beat the number,3.3,11,23,198.05,280.36,322.92,351.63,1,0,78,36
beat,odd,beat odd,100,12574,7.69,beat the odds,1.7,0,23,26.264,36.774,40.899,43.129,1,0,78,5
beat,opponent,beat opponent,100,10889,7.3,beat your opponent,3.52,2,23,176.66,283.87,330.83,357.57,1,0,78,12
beat,other,beat other,100,3154,4.51,beat others,2.04,0,23,236.43,340.08,398.13,427.98,1,0,78,7
beat,pant,beat pant,100,2145,5.18,beat the pants off,4.38,3,23,34.351,47.478,51.56,53.495,1,0,78,2
beat,path,beat path,100,4853,5.48,beat a path to,4.41,4,23,182.08,275.19,315.19,334.94,1,0,78,7
beat,people,beat people,100,11315,4.2,beat people,4.82,4,23,190.25,264.24,315.17,343.14,1,0,78,39
beat,player,beat player,100,6820,5.3,beat players,4.15,5,23,226.69,338.56,382.77,407.1,1,0,78,13
beat,price,beat price,100,8492,5.79,n't beat the price,3.63,7,23,150.25,226.12,259.48,280.51,1,0,78,14
beat,record,beat record,100,17141,6.74,beating the previous record,4.15,8,23,188.53,270.23,302.1,318.6,1,0,78,14
beat,retreat,beat retreat,100,7300,6.98,beat a hasty retreat,3.03,7,23,122.81,173.3,190.68,199.23,1,0,78,1
beat,rival,beat rival,100,5373,6.57,beat their rivals,3.03,1,23,170.98,273.51,324.7,352.91,1,0,78,2
beat,rush,beat rush,100,2093,5.2,to beat the rush,2.9,7,23,98.453,143.05,159.57,167.86,1,0,78,1
beat,score,beat score,100,4875,5.7,beat your score,3.38,11,23,167.83,233.52,262.1,278.42,1,0,78,6
beat,shit,beat shit,100,7923,6.97,beat the shit out of,4.33,6,23,42.891,71.102,83.074,90.257,1,0,78,6
beat,side,beat side,100,4219,5.1,side were beaten,3.68,12,23,242.69,366.37,436.59,477.44,1,0,78,25
beat,snot,beat snot,100,2258,5.43,beat the snot out of,4.48,2,23,15.546,21.999,24.91,26.551,1,0,78,1
beat,son,beat son,100,1911,4.15,beat his son,4.14,2,23,228.66,394.2,528.46,617.55,1,0,78,3
beat,student,beat student,100,2166,3.02,students were beaten,4.92,2,23,154.13,250.84,295.3,323.45,1,0,78,8
beat,sword,beat sword,100,2277,5.15,beat their swords into plowshares,4.93,1,23,97.936,149.28,180.75,198.31,1,0,78,10
beat,system,beat system,100,4728,3.67,to beat the system,2.94,9,23,223.61,330.78,374.49,401.55,1,0,78,36
beat,team,beat team,100,29364,7.01,beat a team,3.79,2,23,204.37,328.15,369.37,388.62,1,0,78,22
beat,thing,beat thing,100,2843,2.34,beat this thing,3.17,12,23,143.55,268.8,339.04,370.97,1,0,78,51
beat,time,beat time,100,13370,4.07,beat time,3.07,10,23,273.83,408.51,469.17,512.74,1,0,78,50
beat,traffic,beat traffic,100,2097,4.74,to beat the traffic,4.67,4,23,129.05,185.05,208.03,221.77,1,0,78,5
beat,way,beat way,100,2100,1.78,beat their way,2.34,12,23,244.04,355.4,397.34,421.07,1,0,78,38
beat,white,beat white,100,6250,6.73,Beat egg whites,3.89,12,23,89.359,138.92,161.01,170.4,1,0,78,1
beat,wife,beat wife,100,11490,7.03,beat his wife,4.13,1,23,151.21,301.64,415.57,502.75,1,0,78,3
beat,wing,beat wing,100,3331,5.61,beating wings,4.86,11,23,178.97,258.26,286.62,300.31,1,0,78,5
beat,woman,beat woman,100,7769,5.26,beat women,4.46,4,23,176.89,278.3,349.75,390.06,1,0,78,19
beat,year,beat year,100,3522,2.9,beat this year,3.25,4,23,119.49,308.84,424.66,500.24,1,0,78,26
beat,yolk,beat yolk,100,2770,5.71,Beat egg yolks,4.78,2,23,32.789,48.066,55.857,61.978,1,0,78,1
bend,angle,bend angle,100,1107,5.49,bending angle,3.5,3,6,157.25,222.59,253.98,271.87,1,0,94,3
bend,arc,bend arc,100,957,5.96,bend the arc of,4.14,3,6,87.689,126.72,142.42,150.24,1,0,94,1
bend,arm,bend arm,100,6152,6.67,arms bent,4.96,6,6,180.22,255.25,290.97,315.14,1,0,94,21
bend,axle,bend axle,100,913,6.08,bend the axle,4.5,1,6,51.881,79.11,95.34,107.75,1,0,94,2
bend,back,bend back,100,2379,5.73,bend your back,4.33,9,6,202.43,294.7,348.59,382.6,1,0,94,9
bend,bar,bend bar,100,1833,5.35,bend the bars,4.67,15,6,175.66,275.99,320.38,342.98,1,0,94,7
bend,beam,bend beam,100,708,5.22,bending beam,3.96,7,6,131.03,183.49,204.87,216.82,1,0,94,3
bend,bit,bend bit,100,1673,2.89,bend a bit,3.27,11,6,192.43,300.42,350.38,380.06,1,0,94,29
bend,blade,bend blade,100,964,5.45,blade was bent,4.93,9,6,99.421,152.87,179.13,196.07,1,0,94,9
bend,body,bend body,100,3057,4.56,body is bent,4.79,11,6,237.41,335.77,373.18,393.77,1,0,94,40
bend,bow,bend bow,100,1415,6.44,bend the bow,4.61,9,6,97.661,134.94,148.16,156.42,1,0,94,2
bend,bracket,bend bracket,100,674,5.37,bend the bracket,4.43,4,6,79.894,112.78,125.79,133.47,1,0,94,1
bend,branch,bend branch,100,1134,5.22,bending branches,4.9,6,6,219.89,313.19,345.27,359.23,1,0,94,7
bend,corner,bend corner,100,717,4.74,bend the corner,4.61,11,6,193.15,289.71,334.55,358.95,1,0,94,5
bend,curve,bend curve,100,3696,7.19,bend the curve,4.41,5,6,112.05,173.98,198.45,214.3,1,0,94,2
bend,degree,bend degree,100,1082,3.89,bent 90 degrees,3.0,7,6,190.09,272.24,303.72,319.56,1,0,94,5
bend,ear,bend ear,100,2758,6.72,bend your ear,5.0,5,6,96.208,155.07,189.7,219.75,1,0,94,8
bend,edge,bend edge,100,800,4.22,bend the edge,4.24,6,6,213.73,320.46,371.12,406.55,1,0,94,8
bend,effort,bend effort,100,947,2.94,bend every effort,2.33,4,6,200.2,307.62,348.88,374.91,1,0,94,16
bend,elbow,bend elbow,100,4904,8.44,bend your elbows,5.0,5,6,45.743,89.958,127.14,148.77,1,0,94,3
bend,element,bend element,100,779,3.12,bending element,3.63,7,6,214.49,312.21,360.35,389.13,1,0,94,9
bend,end,bend end,100,1974,4.53,bend the end,3.14,14,6,214.61,386.98,458.38,496.15,1,0,94,9
bend,energy,bend energy,100,901,3.46,bending energy,3.11,7,6,147.56,207.6,231.64,246.44,1,0,94,11
bend,eye,bend eye,100,1058,3.05,eyes bent,4.9,5,6,206.15,312.42,361.23,392.48,1,0,94,19
bend,face,bend face,100,610,3.12,bent his face,4.87,13,6,234.58,343.73,395.03,428.46,1,0,94,15
bend,fact,bend fact,100,610,2.44,bend the facts,2.72,4,6,254.34,365.67,419.85,450.64,1,0,94,9
bend,finger,bend finger,100,2506,5.86,fingers bent,5.0,3,6,107.49,155.49,183.73,208.51,1,0,94,12
bend,foot,bend foot,100,659,3.18,bend your foot,4.9,11,6,236.46,337.5,383.01,409.62,1,0,94,23
bend,force,bend force,100,1961,4.38,bending forces,3.0,10,6,126.65,244.96,289.46,319.69,1,0,94,11
bend,form,bend form,100,575,2.0,bending form,3.13,16,6,243.13,363.22,411.47,440.19,1,0,94,6
bend,frame,bend frame,100,1350,5.21,frame was bent,4.3,11,6,172.26,238.89,265.34,281.19,1,0,94,5
bend,hand,bend hand,100,903,2.55,hand is bent,4.72,14,6,269.2,382.64,427.86,454.46,1,0,94,33
bend,head,bend head,100,13011,6.74,bent his head,4.75,33,6,299.95,421.51,474.88,503.64,1,0,94,28
bend,hook,bend hook,100,611,5.04,bend the hook,4.79,8,6,97.858,145.13,163.73,175.13,1,0,94,4
bend,joint,bend joint,100,606,5.08,bending joints,4.37,6,6,100.87,148.45,166.75,177.72,1,0,94,3
bend,knee,bend knee,100,27701,10.49,bend your knees,5.0,3,6,71.134,127.72,169.11,201.61,1,0,94,10
bend,law,bend law,100,2496,4.37,bend the law,2.57,7,6,136.56,216.4,271.88,309.43,1,0,94,10
bend,lead,bend lead,100,998,4.3,bend the leads,4.1,17,6,130.35,191.55,218.52,233.44,1,0,94,9
bend,leg,bend leg,100,7787,7.5,legs bent,4.83,9,6,134.48,212.33,256.38,294.07,1,0,94,17
bend,light,bend light,100,3654,5.19,bend light,4.21,15,6,215.58,298.48,332.34,352.33,1,0,94,13
bend,line,bend line,100,1769,3.4,bending line,4.5,30,6,253.42,357.41,397.32,421.22,1,0,94,42
bend,load,bend load,100,1046,4.72,bending loads,3.63,9,6,139.13,209.14,235.35,251.18,1,0,94,10
bend,machine,bend machine,100,3428,5.53,bending machine,4.25,6,6,162.99,247.75,283.25,305.85,1,0,94,14
bend,man,bend man,100,1381,2.53,men bent,4.79,11,6,192.73,336.5,412.7,455.21,1,0,94,37
bend,material,bend material,100,581,2.08,bend the material,4.26,5,6,225.35,316.51,351.27,369.43,1,0,94,25
bend,metal,bend metal,100,2168,6.37,bending metal,4.87,2,6,125.31,203.89,250.4,277.21,1,0,94,9
bend,mind,bend mind,100,1835,4.62,bend your mind,2.5,7,6,197.15,276.78,313.43,334.55,1,0,94,16
bend,moment,bend moment,100,4603,5.96,bending moment,1.61,6,6,260.29,370.13,427.44,458.27,1,0,94,8
bend,neck,bend neck,100,2558,7.02,bend the neck,5.0,5,6,103.05,160.31,195.22,234.8,1,0,94,8
bend,note,bend note,100,1616,4.14,bend notes,4.61,9,6,185.39,262.54,291.67,307.86,1,0,94,8
bend,part,bend part,100,1377,1.59,bending part,3.29,12,6,237.04,382.12,430.05,454.33,1,0,94,30
bend,people,bend people,100,1473,1.36,people bent on,4.82,4,6,190.25,264.24,315.17,343.14,1,0,94,39
bend,piece,bend piece,100,1490,3.66,bend a piece,4.14,13,6,236.3,331.62,361.88,377.98,1,0,94,26
bend,pin,bend pin,100,1918,6.33,bend the pins,4.92,11,6,81.764,127.73,151.02,165.39,1,0,94,3
bend,pipe,bend pipe,100,1268,5.81,bend the pipe,4.88,5,6,109.14,163.13,193.31,210.85,1,0,94,5
bend,plate,bend plate,100,1162,5.08,bending plate,4.77,15,6,166.84,231.74,255.92,275.74,1,0,94,8
bend,pole,bend pole,100,635,5.18,bend the pole,4.66,10,6,106.55,157.95,179.15,190.25,1,0,94,2
bend,portion,bend portion,100,614,3.81,bending portion,3.78,7,6,178.36,255.0,285.28,300.93,1,0,94,5
bend,radius,bend radius,100,1637,6.88,bending radius,3.61,5,6,117.96,164.15,184.46,197.65,1,0,94,1
bend,ray,bend ray,100,810,5.74,rays are bent,3.57,7,6,113.39,158.43,175.71,184.71,1,0,94,3
bend,reality,bend reality,100,1253,4.75,to bend reality,1.72,4,6,156.24,228.7,258.45,273.33,1,0,94,8
bend,rod,bend rod,100,2643,6.98,rod bent,4.43,6,6,88.919,136.21,158.78,172.54,1,0,94,3
bend,round,bend round,100,612,3.62,bends round to the,3.9,14,6,139.8,209.38,243.16,267.85,1,0,94,8
bend,rule,bend rule,100,14612,7.08,bend the rules,2.57,12,6,177.48,280.06,326.59,358.7,1,0,94,11
bend,shaft,bend shaft,100,1111,6.04,shaft is bent,4.71,12,6,106.29,155.56,176.51,188.31,1,0,94,2
bend,sheet,bend sheet,100,622,4.17,bend the sheet,4.93,8,6,140.04,200.46,227.33,241.42,1,0,94,5
bend,side,bend side,100,938,3.53,bend the sides,3.68,12,6,242.69,366.37,436.59,477.44,1,0,94,25
bend,space,bend space,100,961,2.88,bend space,3.54,9,6,218.82,301.78,331.62,346.57,1,0,94,10
bend,spine,bend spine,100,614,5.4,bending the spine,4.88,5,6,81.784,123.37,148.95,164.7,1,0,94,3
bend,spoon,bend spoon,100,1562,6.82,bend spoons,4.96,3,6,75.667,107.31,119.56,126.4,1,0,94,1
bend,steel,bend steel,100,963,5.66,bend steel,4.87,3,6,98.555,155.27,193.79,217.4,1,0,94,3
bend,step,bend step,100,702,2.35,bent his steps,4.54,11,6,175.69,242.88,266.57,278.07,1,0,94,3
bend,strength,bend strength,100,1863,5.15,bending strength,2.96,9,6,166.18,231.06,253.01,266.37,1,0,94,4
bend,stress,bend stress,100,2111,6.0,bending stress,2.62,5,6,123.62,179.2,200.07,211.24,1,0,94,1
bend,string,bend string,100,1315,5.23,bending strings,4.76,10,6,172.64,246.14,273.02,285.14,1,0,94,5
bend,strip,bend strip,100,553,4.72,bend the strip,3.75,6,6,154.31,213.99,235.21,245.92,1,0,94,4
bend,system,bend system,100,614,0.89,bending system,2.94,9,6,223.61,330.78,374.49,401.55,1,0,94,36
bend,tab,bend tab,100,1385,5.9,bend the tabs,4.14,5,6,74.224,109.1,123.9,133.92,1,0,94,4
bend,test,bend test,100,1934,4.28,bending test,3.93,6,6,143.42,222.3,256.56,274.48,1,0,94,5
bend,thing,bend thing,100,823,0.66,bend things,3.17,12,6,143.55,268.8,339.04,370.97,1,0,94,51
bend,time,bend time,100,1888,1.32,bend time,3.07,10,6,273.83,408.51,469.17,512.74,1,0,94,50
bend,tip,bend tip,100,810,4.07,bend the tip,4.5,5,6,167.86,240.04,265.37,278.84,1,0,94,2
bend,tool,bend tool,100,701,2.38,bending tool,4.6,4,6,195.29,277.16,313.4,337.24,1,0,94,8
bend,tree,bend tree,100,1325,4.42,trees bent,5.0,3,6,191.1,292.07,341.58,367.12,1,0,94,9
bend,truth,bend truth,100,2334,5.07,bend the truth,1.96,5,6,153.56,224.44,249.84,264.71,1,0,94,8
bend,tube,bend tube,100,1701,6.03,bend the tube,4.82,5,6,114.82,187.52,223.22,243.88,1,0,94,4
bend,valve,bend valve,100,661,5.01,bend valves,4.83,5,6,86.045,123.98,145.81,161.58,1,0,94,3
bend,wave,bend wave,100,609,4.08,bending waves,4.55,9,6,166.5,236.93,267.61,282.94,1,0,94,11
bend,way,bend way,100,2500,2.13,bend that way,2.34,12,6,244.04,355.4,397.34,421.07,1,0,94,38
bend,will,bend will,100,1265,5.39,bend the will,2.64,3,6,119.66,173.51,192.85,203.27,1,0,94,4
bend,wire,bend wire,100,2969,6.73,bend the wire,4.72,4,6,109.41,157.85,184.72,202.41,1,0,94,5
bend,wood,bend wood,100,611,4.54,bending wood,4.85,8,6,210.79,299.9,333.18,352.04,1,0,94,4
bend,world,bend world,100,719,2.28,bend the world to,4.36,8,6,202.2,309.66,360.98,390.98,1,0,94,28
bend,wrist,bend wrist,100,1588,6.76,bend your wrist,4.93,1,6,41.938,84.636,123.83,149.09,1,0,94,7
break,agreement,break agreement,100,8507,5.45,broke the agreement,2.22,6,59,161.45,257.69,309.64,342.15,1,0,92,5
break,ankle,break ankle,100,15374,6.8,a broken ankle,4.81,1,59,41.848,89.279,125.92,148.97,1,0,92,4
break,arm,break arm,100,35039,7.57,broken arm,4.96,6,59,180.22,255.25,290.97,315.14,1,0,92,21
break,back,break back,100,19250,6.84,broken back,4.33,9,59,202.43,294.7,348.59,382.6,1,0,92,9
break,bank,break bank,100,46092,8.12,without breaking the bank,4.78,10,59,180.67,256.29,282.81,296.16,1,0,92,2
break,barrier,break barrier,100,40520,8.0,breaking barriers,4.41,3,59,128.97,196.07,218.23,228.6,1,0,92,7
break,bit,break bit,100,6623,4.25,broken bits,3.27,11,59,192.43,300.42,350.38,380.06,1,0,92,29
break,body,break body,100,11187,5.47,broken body,4.79,11,59,237.41,335.77,373.18,393.77,1,0,92,40
break,bond,break bond,100,17400,6.81,break the bonds,3.62,10,59,110.64,161.44,182.63,192.11,1,0,92,6
break,bone,break bone,100,66577,8.8,broken bones,4.9,3,59,113.62,182.3,215.25,233.86,1,0,92,6
break,bottle,break bottle,100,10112,6.01,broken bottles,4.91,3,59,120.42,183.22,217.03,239.9,1,0,92,12
break,boundary,break boundary,100,9087,5.88,breaking boundaries,3.04,3,59,204.72,290.82,325.85,344.29,1,0,92,7
break,branch,break branch,100,6977,5.51,broken branches,4.9,6,59,219.89,313.19,345.27,359.23,1,0,92,7
break,bread,break bread,100,13880,6.56,break bread,4.92,2,59,73.743,110.84,141.42,169.42,1,0,92,3
break,camp,break camp,100,8090,5.73,broke camp,4.35,8,59,168.41,253.77,289.28,308.16,1,0,92,3
break,car,break car,100,6884,4.74,car was broken,4.89,5,59,146.58,271.86,328.14,362.93,1,0,92,26
break,chain,break chain,100,24784,7.32,break the chain,4.55,10,59,177.94,249.67,274.0,285.19,1,0,92,5
break,code,break code,100,18321,6.35,break the code,3.0,3,59,138.61,222.28,254.59,273.05,1,0,92,9
break,collarbone,break collarbone,100,6293,5.55,a broken collarbone,4.85,1,59,15.379,26.333,32.103,36.661,1,0,92,1
break,connection,break connection,100,10513,5.67,break the connection,3.0,9,59,212.19,336.16,390.35,421.85,1,0,92,8
break,contact,break contact,100,10113,5.83,break contact,3.86,9,59,223.32,319.85,353.67,369.59,1,0,92,1
break,contract,break contract,100,11635,5.95,break the contract,4.15,3,59,157.64,239.45,272.05,289.2,1,0,92,6
break,curse,break curse,100,8906,6.0,break the curse,2.39,5,59,86.712,120.91,133.44,141.34,1,0,92,5
break,cycle,break cycle,100,38114,7.93,break the cycle of,3.64,6,59,147.93,224.19,248.62,260.1,1,0,92,2
break,day,break day,100,7583,4.14,breaking day,3.92,10,59,202.17,322.8,424.94,489.25,1,0,92,31
break,deadlock,break deadlock,100,16632,6.94,to break the deadlock,2.96,1,59,19.836,52.21,70.385,83.518,1,0,92,1
break,door,break door,100,10782,5.7,broken door,4.81,5,59,145.33,240.25,284.65,309.98,1,0,92,14
break,egg,break egg,100,8144,5.67,broken eggs,4.97,3,59,124.85,178.59,202.35,217.95,1,0,92,9
break,family,break family,100,10800,5.42,broken families,4.23,8,59,241.61,347.92,387.48,407.58,1,0,92,11
break,finger,break finger,100,9519,5.83,broken finger,5.0,3,59,107.49,155.49,183.73,208.51,1,0,92,12
break,foot,break foot,100,10832,5.78,a broken foot,4.9,11,59,236.46,337.5,383.01,409.62,1,0,92,23
break,game,break game,100,13635,5.1,break the game,4.5,11,59,197.97,310.04,362.54,399.13,1,0,92,35
break,glass,break glass,100,47527,8.19,broken glass,4.82,7,59,149.6,219.89,246.25,262.92,1,0,92,12
break,ground,break ground,100,93666,9.0,broke ground,4.77,11,59,207.06,291.84,324.49,350.64,1,0,92,13
break,habit,break habit,100,15421,6.63,break the habit,2.76,6,59,124.43,184.5,207.67,221.79,1,0,92,3
break,hand,break hand,100,11861,5.42,broken hand,4.72,14,59,269.2,382.64,427.86,454.46,1,0,92,33
break,heart,break heart,100,138102,9.52,broken heart,4.52,10,59,222.29,308.92,338.38,354.34,1,0,92,18
break,hip,break hip,100,9029,6.01,broken hip,4.21,5,59,90.411,129.73,157.16,172.63,1,0,92,6
break,ice,break ice,100,21889,7.25,to break the ice,4.89,8,59,122.09,174.58,198.81,212.59,1,0,92,5
break,jaw,break jaw,100,9146,6.05,a broken jaw,4.87,3,59,70.99,102.0,121.56,138.11,1,0,92,4
break,kiss,break kiss,100,10303,6.22,broke the kiss,4.48,4,59,79.436,123.41,140.16,149.2,1,0,92,2
break,law,break law,100,144770,9.21,breaking the law,2.57,7,59,136.56,216.4,271.88,309.43,1,0,92,10
break,leg,break leg,100,67376,8.66,broken leg,4.83,9,59,134.48,212.33,256.38,294.07,1,0,92,17
break,limb,break limb,100,6284,5.5,broken limbs,4.64,6,59,75.578,119.17,143.41,159.78,1,0,92,2
break,line,break line,100,27826,6.58,broken line,4.5,30,59,253.42,357.41,397.32,421.22,1,0,92,42
break,link,break link,100,46209,7.55,broken links,3.43,9,59,208.43,313.12,359.04,384.62,1,0,92,5
break,lock,break lock,100,6660,5.53,break the lock,4.65,6,59,123.39,173.09,188.93,197.25,1,0,92,6
break,man,break man,100,9756,4.75,a broken man,4.79,11,59,192.73,336.5,412.7,455.21,1,0,92,37
break,mark,break mark,100,7319,5.43,breaking the mark,4.21,15,59,196.68,271.99,293.94,305.8,1,0,92,4
break,mold,break mold,100,13069,6.55,break the mold,4.85,8,59,58.735,102.8,116.21,122.25,1,0,92,2
break,neck,break neck,100,25241,7.46,broken neck,5.0,5,59,103.05,160.31,195.22,234.8,1,0,92,8
break,news,break news,100,86120,8.77,breaking news,3.41,5,59,147.99,211.63,237.7,252.17,1,0,92,11
break,nose,break nose,100,16959,6.86,a broken nose,4.89,8,59,86.205,142.41,175.82,206.83,1,0,92,4
break,part,break part,100,15183,4.7,broken parts,3.29,12,59,237.04,382.12,430.05,454.33,1,0,92,30
break,pattern,break pattern,100,9674,5.62,break the pattern,3.92,8,59,195.07,280.49,312.64,330.48,1,0,92,4
break,people,break people,100,7682,3.46,broken people,4.82,4,59,190.25,264.24,315.17,343.14,1,0,92,39
break,piece,break piece,100,18323,6.25,broken pieces,4.14,13,59,236.3,331.62,361.88,377.98,1,0,92,26
break,pipe,break pipe,100,7016,5.59,broken pipe,4.88,5,59,109.14,163.13,193.31,210.85,1,0,92,5
break,point,break point,100,24576,6.01,breaking point,3.39,26,59,249.95,349.67,391.1,417.02,1,0,92,21
break,power,break power,100,6591,4.44,break the power of,2.04,9,59,196.2,276.34,308.2,322.74,1,0,92,19
break,process,break process,100,6378,4.26,process is broken,2.93,6,59,219.57,309.68,362.4,391.04,1,0,92,24
break,promise,break promise,100,42814,8.1,broken promises,2.09,2,59,121.96,189.67,214.21,228.47,1,0,92,2
break,rank,break rank,100,11420,6.29,broke ranks,2.86,5,59,147.83,212.01,238.09,250.3,1,0,92,2
break,record,break record,100,153069,9.3,broken record,4.15,8,59,188.53,270.23,302.1,318.6,1,0,92,14
break,relationship,break relationship,100,14661,5.92,broken relationships,2.8,4,59,256.77,383.37,435.58,473.39,1,0,92,10
break,rib,break rib,100,19893,7.17,broken ribs,4.9,6,59,96.628,135.72,153.15,164.34,1,0,92,2
break,rule,break rule,100,107128,8.85,break the rules,2.57,12,59,177.48,280.06,326.59,358.7,1,0,92,11
break,seal,break seal,100,13378,6.55,break the seal,4.63,9,59,117.79,164.47,180.72,188.16,1,0,92,3
break,silence,break silence,100,53167,8.54,broke the silence,3.33,4,59,107.25,151.56,168.73,179.07,1,0,92,3
break,skin,break skin,100,10451,5.94,broken skin,4.79,6,59,169.4,240.84,276.4,299.07,1,0,92,10
break,spell,break spell,100,14996,6.67,break the spell,3.32,4,59,120.98,176.92,199.04,209.58,1,0,92,5
break,spirit,break spirit,100,11367,6.08,broken spirit,1.6,8,59,185.02,272.1,307.13,325.29,1,0,92,10
break,story,break story,100,29505,6.38,broke the story,3.3,6,59,197.18,328.22,376.06,402.62,1,0,92,28
break,streak,break streak,100,6644,5.54,break the streak,3.67,4,59,99.054,148.63,167.32,178.32,1,0,92,2
